,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
56,0.8758215962441315,0,1058,0.7790770515765295,52155211,3731,4789,3731,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1fc35d02da_08092003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fc35d02da_08092003.nii.gz,0.8758215962441315,0.0,0.0
57,0.8426818329293662,830,7413,0.7281332453825857,52129680,22077,29490,22907,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1fe6e48293_06262003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fe6e48293_06262003.nii.gz,0.8426818329293662,4.466326526641845,0.1741742935180664
58,0.8984105044920525,0,147,0.8155583437892095,55199203,650,797,650,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_20995a0fe1_12022005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_20995a0fe1_12022005.nii.gz,0.8984105044920525,0.0,0.0
59,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_20f4a3aa02_03172005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_20f4a3aa02_03172005.nii.gz,,0.0,0.0
60,0.0,0,106,0.0,43519894,0,106,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_2122b88719_09092006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2122b88719_09092006.nii.gz,0.0,1.3187482223510743,0.0
61,0.10468602358760193,76557,192,0.055234132650549016,54638764,4487,4679,81044,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_2140db0ca5_04132007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2140db0ca5_04132007.nii.gz,0.10468602358760193,0.32346654510498046,403.46230991363524
62,0.8815586419753086,500,114,0.788202828561573,52157101,2285,2399,2785,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_21853fc15b_10122002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_21853fc15b_10122002.nii.gz,0.8815586419753086,0.0,0.012441020965576172
63,0.8244051963217048,1343,1063,0.7012664514526943,45431946,5648,6711,6991,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_2202a936e0_05312002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2202a936e0_05312002.nii.gz,0.8244051963217048,0.024882041931152343,10.587308841705322
64,,0,0,,51840000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_234f8427c0_12032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_234f8427c0_12032005.nii.gz,,0.0,0.0
65,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_234f8427c0_12092004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_234f8427c0_12092004.nii.gz,,0.0,0.0
66,0.3111111111111111,44,142,0.18421052631578946,92319772,42,184,86,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_23ed525e82_08012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_23ed525e82_08012003.nii.gz,0.3111111111111111,1.741742935180664,0.14929225158691406
67,,0,0,,99520000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_2428b44e92_03222007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2428b44e92_03222007.nii.gz,,0.0,0.0
68,0.6161086076093777,26253,667,0.4452001154115659,52111478,21602,22269,47855,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_249c02c01c_03062003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_249c02c01c_03062003.nii.gz,0.6161086076093777,0.09952816772460937,42.12529698944092
69,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_249c02c01c_07262003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_249c02c01c_07262003.nii.gz,,0.0,0.0
70,,0,0,,72160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_24cb79a92b_04132003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_24cb79a92b_04132003.nii.gz,,0.0,0.0
71,0.0,0,89,0.0,47839911,0,89,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_265c26907a_11102005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_265c26907a_11102005.nii.gz,0.0,1.1072508659362792,0.0
72,,0,0,,58880000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_2716c9bfff_10042003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2716c9bfff_10042003.nii.gz,,0.0,0.0
